SPEAKER_01	???
E0001_01_342_a_04	Les ordres sont peut-être les ordres, mais cette fois... Cette fois, c'en est trop.
E0001_03_342_a_01	Nous sommes les Ailes Rouges, la fierté de Baron !<P>\nDevons-nous maintenant piller les gens sans défense comme d'horribles voleurs ?
E0001_03_342_a_02	Ça suffit.
E0001_03_342_a_03	Mais, capitaine !
E0001_03_342_a_04	Les habitants de Mysidia n'ont pas résisté ! Et pourtant, nous les avons abattus.
E0001_03_342_a_05	Écoutez-moi bien. Nous avons simplement œuvré pour le maintien de la paix et la prospérité de notre royaume.<P>\nLes habitants de Mysidia en savaient trop sur le cristal et ses secrets. Sa Majesté en a décidé ainsi.<P>\nNous sommes les Ailes Rouges de Baron ! Ce n'est pas à nous de contester les ordres de notre roi.
E0001_03_342_a_06	Capitaine...
E0001_03_342_a_07	Capitaine ! Monstres droit devant !
E0001_03_342_a_08	Préparez-vous au combat !
E0001_04_342_a_01	Aïe...
E0001_04_342_a_02	Ça va ?
E0001_04_342_a_03	Encore !
E0001_04_342_a_04	Malédiction !
E0001_05_342_a_01	Y a-t-il des blessés ?
E0001_05_342_a_02	Rien de grave, capitaine.
E0001_05_342_a_03	Mais il y a tellement de monstres depuis quelque temps...
E0001_05_342_a_04	C'est inquiétant, vous ne trouvez pas ?
E0001_05_342_a_05	Serait-ce... un présage ?
E0001_05_342_a_06	Capitaine, nous sommes arrivés à Baron.
E0001_05_342_a_07	Très bien. Préparez-vous à l'atterrissage.
E0001_07_004_a_01	Bravo ! Vous avez récupéré le cristal.
E0001_07_004_a_02	Les habitants de Mysidia n'ont opposé aucune résistance.<P>\nIls étaient sans défense.
E0001_07_004_a_03	Balivernes ! Allez, capitaine ! Sa Majesté vous attend.
E0001_10_007_a_01	Veuillez attendre ici un moment. Je vais annoncer votre retour au roi.
E0001_11_008_a_01	Votre Majesté, nous ne pouvons plus compter sur (CECIL). Il remet en question votre autorité.
E0001_11_008_a_02	Vraiment ? Hum... Une fois de plus, vous avez démontré votre dévouement et votre mérite, Baigan.<P>\nCependant, l'essentiel est de récupérer les cristaux. Faites-le entrer.
E0001_11_008_a_03	Très bien, Votre Majesté.
E0001_11_008_a_04	Capitaine ! Sa Majesté vous mande.
E0001_11_008_a_05	Le royaume de Baron vous salue ! Alors, vous avez récupéré le cristal ?
E0001_11_008_a_06	Oui, Votre Majesté.
E0001_11_008_a_07	Vous lui remettez le cristal de l'eau.
E0001_11_008_a_08	Le cristal est authentique, Votre Majesté.
E0001_11_008_a_09	Quelle splendeur ! Vous pouvez disposer, (CECIL).
E0001_11_008_a_10	Votre Majesté !
E0001_11_008_a_11	Euh... oui ?
E0001_11_008_a_12	Qu'y a-t-il, capitaine ?
E0001_11_008_a_13	Votre Majesté, quelles sont vos intentions ?<P>\nMes hommes sont inquiets et mécontents.
E0001_11_008_a_14	Et vous ? Remettez-vous en question mon autorité ?
E0001_11_008_a_15	Non ! Je ne fais que demander...
E0001_11_008_a_16	Silence ! La dissension ne mène qu'à la trahison ! Nous ne pouvons tolérer votre impudence !<P>\nNous vous relevons du commandement des Ailes Rouges.
E0001_11_008_a_24	Votre Majesté !
E0001_11_008_a_17	Nous vous chargeons plutôt d'accomplir une autre mission.<P>\nAllez anéantir l'éon qui rôde dans la vallée des brumes, puis livrez cet anneau de bombo au village de Mist.<P>\nVous partez demain à l'aube.
E0001_11_008_a_18	Votre Majesté, reconsidérez la question, je vous en supplie... !
E0001_11_008_a_19	(CECIL) n'est pas un traître.
E0001_11_008_a_20	Quelle insolence ! Comment osez-vous pénétrer ainsi dans la salle du trône ?!<P>\nSi vous êtes si inquiet à son sujet, vous pouvez l'accompagner !
E0001_11_008_a_25	Votre Majesté !
E0001_11_008_a_21	Prenez l'anneau et partez immédiatement !
E0001_11_008_a_22	Vous obtenez l'anneau de bombo.
E0001_11_008_a_23	Votre Majesté !
E0001_12_006_a_01	Je suis désolé, (CAIN).
E0001_12_006_a_02	Une fois la mission accomplie, le roi nous pardonnera, tu verras.<P>\nTu pourras de nouveau réintégrer les Ailes Rouges.
E0001_12_006_a_03	...
E0001_12_006_a_04	Va te reposer. Je me charge du reste.
E0101_00_006_a_01	Qu'y a-t-il ?
E0101_00_006_a_02	Je suis désolé de t'avoir mêlé à tout cela.
E0101_00_006_a_03	Je suis mon propre maître.
E0101_00_006_a_04	J'ai obéi aux ordres du roi quand il m'a demandé de maîtriser les arts obscurs.<P>\nCependant, je l'ai fait pour protéger Baron et non pour terroriser les innocents.
E0101_00_006_a_05	Le roi a sûrement ses raisons.
E0101_00_006_a_06	Je t'envie, (CAIN). J'envie le chemin que tu as choisi.
E0101_00_006_a_07	Je suppose que j'aurais pu atteindre un rang plus élevé en devenant chevalier noir.<P>\nPourtant, j'ai choisi de devenir chevalier dragon en mémoire de mon père.<P>\nCela m'a permis de créer un lien avec lui. C'est un peu comme s'il était toujours avec moi.
E0101_00_006_a_08	...
E0101_00_006_a_09	C'est moi qui devrais m'excuser de t'avoir embêté avec mes histoires.<P>\nNe t'en fais pas pour moi. Je n'ai qu'à vaincre cet éon demain et tout rentrera dans l'ordre !
E0101_00_006_a_10	Oh ? Tu crois pouvoir le vaincre avant moi ?
E0101_00_006_a_11	J'accepte le défi !<P>\nNous devrions nous reposer. Nous partons demain à l'aube.
E0002_00_009_a_01	(CECIL) !
E0002_00_009_a_02	Je suis si contente que tu sois sain et sauf. <P>\nJe me suis beaucoup inquiétée. Tu es parti si soudainement que...
E0002_00_009_a_03	Je n'ai rien.<P>\nCependant, les habitants de Mysidia, eux, ont été massacrés...
E0002_00_009_a_06	(CECIL) !
E0002_00_009_a_04	Je viendrai te rendre visite plus tard, d'accord ?
E0002_00_009_a_05	Si tu y tiens...
E0003_00_004_a_01	Eh bien, eh bien. Te voilà enfin.
E0003_00_004_a_02	(ROZA) était morte d'inquiétude. Ne lui fais plus jamais une peur pareille, tu m'entends ?<P>\nEt qu'as-tu fait de mes aéronefs ? J'espère qu'ils ne sont pas en mille morceaux !<P>\nHum ! Tu m'as l'air préoccupé... Quelque chose ne va pas ?
E0003_00_004_a_03	Je...
E0003_00_004_a_04	Quoi ?! Rétrogradé ?<P>\nQu'arrivera-t-il aux Ailes Rouges ? La brigade va-t-elle être démantelée ?<P>\nLe roi agit bizarrement ces temps-ci. Je ne sais pas ce qu'il lui prend.<P>\nS'il pense que je construis des aéronefs pour qu'il puisse faire la guerre, il a perdu la tête !<P>\nIl y a même des rumeurs qui circulent en ville. Tout le monde s'inquiète pour Baron.<P>\nEn tout cas, fais attention ! Accomplis vite ta mission et reviens-nous sain et sauf.<P>\nOuh là ! Je dois rentrer ou ma fille va me tirer les oreilles !
E0004_00_014_a_01	J'ai changé vos draps, messire. Vous partez en mission demain matin ? Bon courage !
E0005_00_015_a_01	Qu'est-il arrivé au roi ? Il est complètement obsédé par les cristaux.<P>\nIl ne reculera devant rien pour les récupérer.<P>\nComment puis-je m'opposer à l'homme qui nous a élevés, (CAIN) et moi, comme si nous étions ses fils... ?<P>\nJe ne peux désobéir au preux chevalier que j'admire depuis si longtemps.
E0005_00_015_a_14	(CECIL) !
E0005_00_015_a_02	Que se passe-t-il ? Tu viens tout juste de rentrer de Mysidia et tu repars immédiatement pour combattre un éon ?<P>\nTout cela est bien étrange !
E0005_00_015_a_03	Ce n'est rien.
E0005_00_015_a_04	Alors pourquoi n'oses-tu pas me regarder ?
E0005_00_015_a_05	Je... À Mysidia, nous... nous avons volé un cristal à des innocents.<P>\nJe porte cette armure sombre depuis si longtemps que je n'ai plus le moindre rayon de lumière en moi.<P>\nPas même... dans mon cœur.
E0005_00_015_a_06	Tu es un homme bon, (CECIL).
E0005_00_015_a_07	Je suis un lâche.<P>\nUn lâche incapable de défier les ordres qu'il sait injustes.
E0005_00_015_a_08	Le capitaine des Ailes Rouges est bien des choses, mais il n'est pas un lâche.<P>\nCelui que j'aime ne...
E0005_00_015_a_09	Tu pars à l'aube, n'est-ce pas ?<P>\nS'il t'arrivait quelque chose, je ne pourrais pas...
E0005_00_015_a_10	Ne t'en fais pas. (CAIN) sera avec moi. Tout ira bien.
E0005_00_015_a_11	Il se fait tard. Tu devrais aller te reposer.
E0005_00_015_a_12	Sois prudent.
E0005_00_015_a_13	Merci, (ROZA)...<P>\nCependant, je suis chevalier noir et nous ne pourrons donc jamais être...
E0006_00_005_a_01	Alors, es-tu prêt à te battre ?
E0006_00_005_a_02	Toujours.
E0006_00_005_a_03	Après toi.
E0033_00_005_a_01	Sire (CECIL) !
E0033_00_005_a_02	Vous êtes vivant !
E0033_00_005_a_03	Baigan... Ne me dites pas que vous avez rejoint ses rangs, vous aussi !
E0033_00_005_a_04	De qui parlez-vous ?
E0033_00_005_a_05	Êtes-vous aussi au service de Golbez ?
E0033_00_005_a_06	Je suis le capitaine de la garde de Sa Majesté, sire (CECIL).<P>\nMa loyauté est et sera toujours envers Baron.
E0033_00_005_a_07	Pardonnez-moi.<P>\nAu fait, j'ai entendu dire que (CID) était prisonnier quelque part dans le château. Est-ce vrai ?
E0033_00_005_a_08	J'en ai bien peur. J'ai essayé de lui porter secours, mais mon unité a été attaquée.<P>\nJe suis le seul à avoir survécu.
E0033_00_005_a_09	Je vois. Pourquoi ne pas nous accompagner ? Votre aide serait appréciée.
E0033_00_005_a_10	Avec plaisir, sire (CECIL).
E0033_00_005_a_11	Le capitaine Baigan de la garde royale se joint à l'équipe.
E0033_00_005_a_12	Qu'y a-t-il ?
E0033_00_005_a_13	Ça sent mauvais, je trouve !
E0033_00_005_a_14	Tu as raison, il y a comme une odeur de monstre.
E0033_00_005_a_15	Comment ?! Soyez prudent, messire !
E0033_00_005_a_16	Ça pue l'entourloupe !
E0033_00_005_a_17	Il ne fait vraiment pas beaucoup d'efforts pour nous duper !
E0033_00_005_a_18	Vous nous avez donc trahis !
E0033_00_005_a_19	Pourquoi devez-vous m'accuser de trahison ?<P>\nJe ne fais que payer de retour celui qui m'a octroyé un pouvoir fabuleux ! Regardez !
E0033_01_005_a_01	Tu devrais pas faire confiance aux gens aussi facilement !
E0033_01_005_a_02	Même Baigan...
E0034_00_008_a_01	(CECIL), vous revoilà ! Nous sommes heureux de vous savoir sauf.
E0034_00_008_a_02	Je vous remercie.
E0034_00_008_a_03	Vous êtes donc devenu paladin... Les paladins ne servent à rien. Seul un chevalier noir peut nous être utile.
E0034_00_008_a_04	Votre Majesté... ?
E0034_00_008_a_05	Votre quoi ? Oh, l'ancêtre qui a refusé d'abdiquer...<P>\nHa, ha, ha, c'était amusant de me faire passer pour lui !
E0034_00_008_a_06	Qu'avez-vous fait de notre roi ?!
E0034_00_008_a_07	Vous le verrez bientôt. Dites bonjour à Scarmiglione de ma part si vous le rencontrez en enfer.<P>\nCette mauviette n'était pas digne d'être seigneur élémentaire. Nous sommes tous beaucoup plus puissants que lui.
E0034_00_008_a_08	Alors, vous êtes... ?!
E0034_00_008_a_09	Je suis le seigneur de l'eau, Cagnazzo !
E0034_00_008_b_01	Une vague gigantesque approche !
E0034_00_008_b_02	Il s'est retiré dans sa coquille !
E0034_00_008_b_03	La foudre dissipe la barrière aqueuse !
E0034_01_008_a_01	Scélérat !
E0034_01_008_a_02	Tu vas payer pour m'avoir enfermé dans cette cellule infecte !<P>\nEuh ?
E0034_01_008_a_03	(CID) !
E0034_01_008_a_04	(CECIL) ? Tu es sain et sauf ! Je commençais à m'inquiéter !
E0034_01_008_a_05	Je suis désolé...
E0034_01_008_a_06	Où est (ROZA) ?! Elle était partie à ta recherche !
E0034_01_008_a_07	Golbez l'a capturée...
E0034_01_008_a_08	Quoi ?! Comment as-tu pu le laisser faire une chose pareille ?<P>\nD'abord mon aéronef et maintenant ma (ROZA) !
E0034_01_008_a_09	Elle est toujours en danger ! Conduisez-nous vite vers votre aéronef !
E0034_01_008_a_10	Qui est donc cet octogénaire rabougri ?
E0034_01_008_a_11	Je pourrais vous poser la même question !
E0034_01_008_a_12	Quoi ? Je n'ai même pas la moitié de votre âge !
E0034_01_008_a_13	Je vous en prie ! Ce n'est pas le moment !<P>\nM. (CID), je vous présente le grand sage, (TELLA).
E0034_01_008_a_14	Et voici maître (YANG), un moine de Fabul.<P>\nJe suis (POLOM), une apprentie mage blanc de Mysidia.
E0034_01_008_a_15	Alors maintenant, on a un duo de vieillards !
E0034_01_008_a_16	Ce jeune malappris est mon frère jumeau, (PALOM).
E0034_01_008_a_17	Ah, mais quelle neuneu, celle-là !
E0034_01_008_a_18	Je suis enchanté de faire votre connaissance.
E0034_01_008_a_19	Pareillement !
E0034_01_008_a_20	(CID), où est ton nouvel aéronef ?
E0034_01_008_a_21	Ho, ho, ho !
E0034_01_008_a_22	Là où personne n'irait le chercher !
E0034_01_008_a_23	Dépêchons-nous ! La vie de (ROZA) est en danger !
E0034_01_008_a_24	Je sais, je sais ! Pas besoin de crier, nous ne sommes pas sourds, nous !<P>\nSuivez-moi !
E0034_02_007_a_01	Ha, ha, ha, ha...<P>\nVous m'avez peut-être vaincu, mais vous n'irez pas bien loin !<P>\nCeci sera votre tombeau !
E0034_02_007_a_02	Les murs !
E0034_02_007_a_03	La porte est verrouillée !
E0034_02_007_a_04	Ici aussi !
E0034_02_007_a_05	(PALOM) ! (POLOM) !
E0034_02_007_a_06	Y a qu'une seule solution, hein, (POLOM) ?
E0034_02_007_a_07	Sire (CECIL), vous allez nous manquer.<P>\nVous étiez un peu notre grand frère !
E0034_02_007_a_08	Qu'est-ce qui vous prend, tout à coup ?
E0034_02_007_a_09	On peut pas vous laisser mourir comme ça !
E0034_02_007_a_10	Merci pour tout ce que vous nous avez enseigné, sage (TELLA) !
E0034_02_007_a_11	Prête ?
E0034_02_007_a_12	Oui !
E0034_02_007_a_13	Non !
E0034_02_007_a_14	Pierre !
E0034_02_007_a_15	(PALOM) !
E0034_02_007_a_16	(POLOM) !
E0034_02_007_a_17	Attendez !<P>\nGuérison !
E0034_02_007_a_18	Le sort n'a aucun effet, car les jumeaux se sont volontairement infligé cette altération d'état.
E0034_02_007_a_19	Idiots ! Je suis vieux ! C'était à moi de prendre cette décision !
E0034_02_007_a_20	Ils étaient pourtant si jeunes... !
E0034_02_007_a_21	Je vous vengerai !
E0034_02_007_a_22	Allons prendre notre revanche ! L'Entreprise nous attend !
E0034_02_007_a_23	Golbez...
E0034_02_007_a_24	Tu me le paieras !
E0034_04_006_a_01	L'aéronef est quelque part dans le château ?
E0034_04_006_a_02	La meilleure cachette est celle qui crève les yeux !
E0034_06_327_a_01	Incroyable...
E0034_06_327_a_02	Impressionnant !
E0034_06_327_a_03	N'est-ce pas ? Allez ! Il n'y a pas une seconde à perdre !
E0034_08_323_a_01	À vos postes !<P>\nJe vais vous montrer de quoi l'Entreprise est capable !
E0034_08_323_a_02	Attendez !
E0034_08_323_a_03	Qu'est-ce que... ?
E0034_08_323_a_04	Un drapeau blanc !
E0034_10_324_a_01	(CAIN) !
E0034_10_324_a_02	Hum ! Toujours en vie ?
E0034_10_324_a_03	(CAIN) ! Scélérat !
E0034_10_324_a_04	Où est (ROZA) ?
E0034_10_324_a_05	Si tu veux qu'elle soit saine et sauve, apporte-moi le cristal de la terre.
E0034_10_324_a_06	Comment ?!
E0034_10_324_a_07	Misérable !
E0034_10_324_a_08	Je reviendrai quand vous aurez récupéré le cristal.<P>\nSi vous tenez à (ROZA), vous me l'apporterez...
E0034_10_324_a_09	Canaille... !
E0034_10_324_a_10	Reprends tes esprits, (CAIN) !
E0034_10_324_a_11	Je n'ai rien d'autre à te dire.
E0034_12_323_a_01	(CECIL)...
E0034_12_323_a_02	Comment a-t-il pu... ?!
E0034_12_323_a_03	(CID), mets le cap vers le nord-ouest... Vers Troïa.
E0044_02_015_a_01	Où... ?
E0044_02_015_a_02	Nous sommes dans ta chambre, à Baron.
E0044_02_015_a_03	Puisque nous avons vaincu l'imposteur, il n'y a rien à craindre.
E0044_02_015_a_04	(CECIL), j'ai quelque chose à te dire...
E0044_02_015_a_05	Quoi donc ?
E0044_02_015_a_06	C'est au sujet des cristaux.
E0044_02_015_a_07	Golbez s'est emparé du cristal de Troïa. Il a donc tous les cristaux.
E0044_02_015_a_08	Pas encore. Il n'en a que quatre.
E0044_02_015_a_09	Tu veux dire qu'il y en a d'autres ?
E0044_02_015_a_10	Ça me dit quelque chose ! Il n'y avait pas une légende...
E0044_02_015_a_11	Celle des cristaux des ténèbres ?
E0044_02_015_a_12	C'est exact.
E0044_02_015_a_13	Les cristaux de ce monde sont les cristaux de la lumière.
E0044_02_015_a_14	Où il y a de la lumière, il y a aussi de l'ombre...
E0044_02_015_a_15	Alors, les cristaux des ténèbres existent vraiment ?
E0044_02_015_a_16	Oui ! Golbez n'a en sa possession que la moitié des cristaux.
E0044_02_015_a_17	Même si la légende dit vrai, comment pourrons-nous trouver les autres ?
E0044_02_015_a_18	Nous n'aurons pas à le faire. Golbez les a déjà localisés.
E0044_02_015_a_19	Il faut les récupérer avant lui ! Où sont-ils cachés ?
E0044_02_015_a_20	Comme leur nom l'indique, dans les profondeurs du monde souterrain.
E0044_02_015_a_21	Le monde souterrain ?!
E0044_02_015_a_22	Sous terre ? Tu en es sûr ?
E0044_02_015_a_23	J'ai entendu Golbez en parler.<P>\nIl a aussi dit que lorsque les cristaux de la lumière et des ténèbres seront réunis, un chemin vers la Lune apparaîtra.
E0044_02_015_a_24	Vers la Lune ?
E0044_02_015_a_25	Je ne sais pas exactement ce dont il s'agit, mais ceci devrait vous aider à y arriver.<P>\nJ'espère que cela vous sera utile.
E0044_02_015_a_26	Vous obtenez le rocher magmatique.
E0044_02_015_a_27	Ce rocher est une clef... ?
E0044_02_015_a_28	Pour accéder au monde souterrain, nous devrons trouver où l'utiliser.
E0044_02_015_a_29	Où devrions-nous commencer nos recherches ?
E0044_02_015_a_30	Notre monde est immense !
E0044_02_015_a_31	J'aimerais bien pouvoir vous le dire...
E0044_02_015_a_32	Aucun problème ! Nous n'avons qu'à explorer les environs avec l'Entreprise jusqu'à ce que nous trouvions quelque chose.
E0044_02_015_a_33	Mais nous avons perdu l'aéronef près de la tour de Zott !
E0044_02_015_a_34	Ha ! J'ai installé un système de pilotage automatique.<P>\nL'Entreprise nous attend !
E0044_02_015_a_35	Alors, notre décision est prise.
E0044_02_015_a_36	(CID), que ferions-nous sans vous ?
E0044_02_015_a_37	Ho, ho, ho !<P>\nReposez-vous bien ! Demain, nous partons à la recherche du monde souterrain !
E0044_02_015_a_38	Je ne comprends toujours pas...<P>\nPourquoi Golbez ne m'a-t-il pas donné le coup de grâce dans la tour de Zott... ?
E0044_02_015_a_39	(CECIL) ?
E0044_02_015_a_40	Oh, je ne faisais que penser tout haut. Allons nous reposer.
E0044_03_015_a_41	Allons-y !
E0055_00_004_a_01	Salut, (CECIL) ! Le chef nous a demandé d'attacher un crochet à l'Entreprise.
E0055_01_004_a_01	Et voilà ! Vous pouvez maintenant transporter l'aéroglisseur et le déposer où vous voulez !
E0055_01_004_a_02	Placez l'Entreprise au-dessus de l'aéroglisseur et appuyez sur la touche Valider pour le ramasser.
E0055_01_004_a_02_2	Placez l'Entreprise au-dessus de l'aéroglisseur et appuyez sur « ! » pour le ramasser.
E0055_01_004_a_03	Vous pouvez désormais accéder aux endroits les plus reculés, même la caverne d'Éblana, près de la tour de Babil !
E0055_01_004_a_04	Il suffit de déposer l'aéroglisseur sur la terre ferme et ensuite de l'utiliser pour traverser les bas-fonds.
E0055_01_004_a_05	Je dois vous parler de (CID)...
E0055_01_004_a_06	Ah, il vous donne du fil à retordre, pas vrai ? Ce n'est pas surprenant !
E0055_01_004_a_07	Il ne prend jamais de repos ! Je suis sûr que même la mort ne pourrait l'arrêter !
E0055_01_004_a_08	Ah, on devrait s'y remettre ! On a une montagne de travail qui nous attend. Bon courage !
E0137_00_021_a_01	(CECIL)...
E0137_00_021_a_02	Votre Majesté ?!
E0137_00_021_a_03	Allez traverser le royaume des éons... À votre retour, je vous offrirai mon aide.
E0137_00_021_a_04	À vos ordres.
E0108_00_021_a_01	Vous êtes revenus...
E0108_00_021_a_02	Votre Majesté...
E0108_00_021_a_03	Ne soyez pas si tristes. Périr des mains d'un seigneur élémentaire n'aura pas été vain.<P>\nJ'ai acquis d'immenses pouvoirs et le temps n'a plus d'emprise sur moi.<P>\nL'invocatrice de Mist pourra faire appel à moi lorsque vous aurez besoin d'aide.<P>\nCependant, vous devrez d'abord prouver que vous êtes dignes de mon épée ! En garde !
E0108_00_021_b_01	Un éclair parcourt le corps d'Odin.
E0108_01_021_a_01	Quelle ardeur... Vous devez combattre pour le salut de Baron !<P>\nVous devez combattre pour le salut du monde entier !<P>\nEt je combattrai à vos côtés ! Mon nom est Odin !
E0108_01_021_a_02	Nous vous remercions, Votre Majesté !
E0108_01_021_a_03	(RYDIA) apprend l'invocation Odin.
E0135_01_022_a_01	Porcelet !<P>\n?!<P>\nOups !
E0135_01_022_a_02	Oh non ! Je m'excuse ! Ça, c'était « Mini ».
E0136_01_020_a_01	Une force invisible vous empêche d'avancer.
N101_C02_004_07_01	Vous n'avez pas la permission d'entrer dans cette tour.
N101_C02_004_03_01	Rien à signaler !
N101_C02_004_03_02	Je ne peux pas croire que le roi ait été remplacé par un monstre...
N101_C02_004_04_01	Une atmosphère lugubre a récemment envahi le château.
N101_C02_004_04_02	Nous avons fait preuve de négligence.
N101_C02_004_01_01	Vous partez à l'aube, messire. Reposez-vous bien.
N101_C02_004_02_01	La nuit va bientôt tomber. Vous devriez rester au château.
N101_C02_004_01_02	Par ordre du roi, il vous est interdit de revenir au château avant d'avoir livré l'anneau de bombo au village de Mist.
N101_C02_004_01_03	Partez immédiatement !
N105_C01_004_06_01	Avez-vous vu (CID) ? Il nous a demandé de réparer les aéronefs et ensuite il a disparu...
N105_C01_004_06_02	Chef ! Vous êtes vivant !
N105_C01_004_06_03	Le chef est encore très occupé ?
N105_C01_004_05_01	Nous avons travaillé toute la nuit ! Je suis épuisé...<P>\nOh ! Ne dites pas au chef que je me plaignais, d'accord ?
N105_C01_004_05_02	Chef ! C'est bien vous ! Que faites-vous ici ? Euh... Je me remets tout de suite au travail !
N105_C01_004_05_03	Je crois que j'ai maîtrisé mon métier. Un jour, je pourrai le remplacer...<P>\nOh, euh, ne le dites pas au chef !
N101_C02_005_01_01	J'ai entendu dire que vous avez récupéré le cristal de Mysidia.
N101_C02_005_01_02	Les soldats de l'armée de Golbez étaient tous des monstres.
N101_C02_005_02_01	Euh... Hein ?<P>\nJe ne dormais pas ! Pas du tout !
N101_C02_005_02_02	Le roi... Quelle tragédie... !
N101_C02_005_03_01	Vous pouvez prendre le matériel entreposé ici.<P>\nAppuyez sur le bouton sur le mur pour ouvrir la porte.
N101_C02_005_03_02	On entend parfois la voix du feu roi résonner dans le donjon. Le château serait-il hanté ?
N101_C02_006_04_01	Le roi agit bizarrement ces derniers temps.
N101_C02_006_04_02	Sire (CECIL) ! Vous devriez être roi !
N101_C02_006_03_01	Je fais toujours confiance au roi.
N101_C02_006_03_02	Nous devons venger le roi !
N101_C02_006_05_01	La vallée des brumes est située au nord-ouest de Baron.
N101_C02_006_05_02	Nous défendrons ce château, parole d'honneur de chevalier dragon !
N101_C02_006_06_01	Si notre commandant, sire (CAIN), et sire (CECIL) des Ailes Rouges font équipe, les ennemis de Baron n'ont aucune chance !
N101_C02_006_06_02	Je n'ai pas su protéger le roi... Jamais plus je ne pourrai regarder maître (CAIN) en face.
P002_C00_006_07_01	Tu n'arrives pas à dormir ?
N003_C01_006_01_01	Si le roi venait à entendre les rumeurs qui circulent à son sujet...
N003_C01_006_01_02	Nous protégerons Baron !
N003_C01_006_02_01	Si vous voulez rester en vie, vous devriez refouler toute pensée déloyale.
N003_C01_006_02_02	J'aurais dû me rendre compte plus tôt que le roi n'était plus lui-même. Je ne mérite pas de porter cet uniforme.
N003_C01_007_01_01	Sa Majesté est mécontente. Elle ne vous recevra que lorsque vous aurez livré l'anneau de bombo au village de Mist.
N003_C01_008_01_01	Nous ne laisserons jamais les monstres envahir de nouveau le château.
N118_C01_022_02_01	Le roi nous a ordonné de faire des recherches approfondies dans le domaine de la magie pour contribuer à l'effort de guerre.
N118_C01_022_02_02	Je n'avais même pas remarqué que le roi était un monstre... J'ai beaucoup à apprendre !
N118_C01_022_03_01	Certains monstres ne peuvent être vaincus par des sorts aussi simples que Feu, Glace et Foudre.<P>\nJ'ai entendu dire qu'il existait des sorts plus puissants, mais...
N118_C01_022_03_02	Alors, c'est vrai ? Météore existe vraiment ?!
N118_C01_022_01_01	Sommeil !<P>\nFaites de beaux rêves !<P>\nEuh ? Quoi ? Ça n'a pas fonctionné ?<P>\nJ'ai dû faire une erreur quelque part...
N117_C01_023_02_01	Le roi a un soudain regain d'énergie ces derniers temps... C'est un peu bizarre.
N117_C01_023_02_02	Nous aiderons les soldats en lançant des sorts de magie blanche !
N117_C01_023_03_01	En ce moment, j'étudie le b.a.-ba de la magie blanche : Soin, Soin², Soin³ et Soin⁴ !
N117_C01_023_03_02	Je ne peux pas croire qu'un monstre ait pris la place de notre roi...
N117_C01_023_01_01	(ROZA) est devenue mage blanc pour pouvoir t'aider, (CECIL).<P>\nEssaie de ne pas trop l'inquiéter, d'accord ?
N117_C01_023_01_02	Je prie pour que le roi puisse enfin reposer en paix.
N101_C02_011_01_01	Nous avons emprisonné les mages de Mysidia qui se sont opposés à nous. Vous pouvez aller les interroger.
