SPEAKER_01	???
E0001_01_342_a_04	Оно и понятно — такое сотворить!<P>\nПриказ приказом, но убивать невиновных ради кристаллов — это неправильно.
E0001_03_342_a_01	Красные Крылья должны защищать людей, а не убивать ни за что!
E0001_03_342_a_02	Молчать!
E0001_03_342_a_03	Но капитан!
E0001_03_342_a_04	Неужели вы оправдываете наш поступок?
E0001_03_342_a_05	Друзья, послушайте. Мы напали на Мисидию ради будущего Барона.<P>\nМисидийцы слишком много знают о кристаллах. Они были угрозой для Барона.<P>\nЕго величество приказал нам захватить их кристалл.<P>\nМы, как солдаты воздушного флота, обязаны повиноваться.
E0001_03_342_a_06	Капитан...
E0001_03_342_a_07	Капитан! Прямо по курсу чудовища!
E0001_03_342_a_08	Готовьтесь к бою!
E0001_04_342_a_01	Ох-х...
E0001_04_342_a_02	Ты как?!
E0001_04_342_a_03	Еще одна группа чудовищ!
E0001_04_342_a_04	Проклятье!
E0001_05_342_a_01	Все в порядке?
E0001_05_342_a_02	Да, капитан.
E0001_05_342_a_03	Не припомню, чтобы мы раньше встречали столько чудовищ...
E0001_05_342_a_04	Им просто нет конца!
E0001_05_342_a_05	Может, это... какой-то знак?
E0001_05_342_a_06	Капитан, мы прибываем в Барон.
E0001_05_342_a_07	Прекрасно. Приготовиться к посадке.
E0001_07_004_a_01	Отлично! Кристалл в наших руках!
E0001_07_004_a_02	Мисидийцы даже не сопротивлялись. Они оказались совершенно беззащитны.
E0001_07_004_a_03	Неужто вы им сочувствуете? Пф! Идемте, капитан. Вас ждет его величество.
E0001_10_007_a_01	Если вы не против, мне нужно переговорить с его величеством наедине. Подождите здесь, капитан.
E0001_11_008_a_01	Ваше величество... Боюсь, (CECIL) более не достоин вашего доверия. Он сомневается в ваших решениях.
E0001_11_008_a_02	Вот как?! Я прислушаюсь к твоим словам, Байган.<P>\nОднако (CECIL) и его проступки значат немного. Главное — кристаллы. Пригласи его войти.
E0001_11_008_a_03	Да, ваше величество.
E0001_11_008_a_04	Капитан! Его величество ждет вас.
E0001_11_008_a_05	С возвращением в Барон. Могу я получить кристалл?
E0001_11_008_a_06	Да, ваше величество.
E0001_11_008_a_07	Вы передали кристалл Воды.
E0001_11_008_a_08	Думаю, подделки можно не опасаться, ваше величество.
E0001_11_008_a_09	Он... прекрасен. (CECIL), ты можешь идти.
E0001_11_008_a_10	Ваше величество!
E0001_11_008_a_11	Да?
E0001_11_008_a_12	Что такое, капитан?
E0001_11_008_a_13	Простите за дерзкий вопрос, ваше величество, но для чего вам кристаллы?<P>\nВаши приказы заставляют моих людей роптать.
E0001_11_008_a_14	А ты сам? Ты тоже сомневаешься в моих решениях?
E0001_11_008_a_15	Нет! Я лишь хочу...
E0001_11_008_a_16	Молчать! Не думай, что я не знаю о твоем предательстве!<P>\nЯ доверял тебе, (CECIL), но теперь у меня нет выбора. Ты больше не командир Красных Крыльев!
E0001_11_008_a_24	Ваше величество!
E0001_11_008_a_17	Я дам тебе иное задание.<P>\nСрази призрачное чудовище, что поселилось в долине Туманов, и доставь это взрывное кольцо в деревню Мист.<P>\nОтправляйся завтра чуть свет.
E0001_11_008_a_18	Ваше величество... Прошу, одумайтесь.
E0001_11_008_a_19	(CECIL) не сделал ничего дурного.
E0001_11_008_a_20	(CAIN)! Раз тебя так волнует судьба этого предателя, ты отправишься с ним!
E0001_11_008_a_25	Ваше величество!
E0001_11_008_a_21	Берите кольцо и уходите!
E0001_11_008_a_22	Вы получили взрывное кольцо.
E0001_11_008_a_23	Ваше величество!
E0001_12_006_a_01	Прости, что так вышло, (CAIN)...
E0001_12_006_a_02	Уверен, когда мы выполним этот приказ, король простит нас обоих.<P>\nВот увидишь, ты скоро снова станешь главой Красных Крыльев.
E0001_12_006_a_03	...
E0001_12_006_a_04	Постарайся выспаться. Я подготовлю все для нашего похода.
E0101_00_006_a_01	Что такое?
E0101_00_006_a_02	Прости, что втянул тебя в эту историю.
E0101_00_006_a_03	Не извиняйся. Это был мой выбор.
E0101_00_006_a_04	Я взял в руки темный меч по приказу его величества.<P>\nНо я хотел защищать Барон, а не заниматься разбоем.
E0101_00_006_a_05	Ты ни в чем не виноват. Думаю, у короля свои причины так поступать.
E0101_00_006_a_06	Я завидую тебе, (CAIN). Завидую пути, который ты избрал.
E0101_00_006_a_07	Думаю, стань я темным рыцарем, я добился бы большего.<P>\nМой отец был драгуном, но он погиб, когда я был еще ребенком.<P>\nЯ решил, что стану драгуном в память о нем, и это поможет мне пережить потерю.
E0101_00_006_a_08	...
E0101_00_006_a_09	Извини, у тебя своих забот полно. Так вот, за меня не волнуйся.<P>\nЛучше подумай, как мы завтра справимся с тем чудовищем.<P>\nНе хочу, чтобы мне пришлось одному делать всю работу.
E0101_00_006_a_10	Ты уж не волнуйся, я тебя не подведу!
E0101_00_006_a_11	Так-то лучше.<P>\nНадо как следует выспаться. Завтра рано вставать.
E0002_00_009_a_01	(CECIL)!
E0002_00_009_a_02	Слава небесам, ты в порядке! Я так волновалась. Ты так неожиданно ушел...
E0002_00_009_a_03	С нами все хорошо. А вот с убитыми мисидийцами...
E0002_00_009_a_06	(CECIL)!
E0002_00_009_a_04	Я попозже к тебе зайду, ладно?
E0002_00_009_a_05	Хорошо...
E0003_00_004_a_01	Так-так! Кого я вижу. (ROZA) чуть с ума не сошла от беспокойства.
E0003_00_004_a_02	Больше так с ней не поступай!<P>\nЛадно, как там мои корабли? Вы с ребятами наверняка здорово их потрепали?<P>\nЭй, парень, ты чего?
E0003_00_004_a_03	Да так... В общем...
E0003_00_004_a_04	Что?! Король понизил тебя в звании?<P>\nА как же Красные Крылья? Они без тебя как без рук!<P>\nЗнаешь, а ведь король уже не первый день странно себя ведет...<P>\nЕго величество приказал мне разработать корабль для уничтожения людей! Все за него волнуются...<P>\nЛадно, ты, главное, береги себя! Побыстрее заканчивай и возвращайся!<P>\n...Так, надо собираться домой! А то меня дочка в порошок сотрет!
E0004_00_014_a_01	Я перестелила вам постель, сэр. Слышала, вы выступаете завтра на рассвете. Доброй ночи.
E0005_00_015_a_01	Что с нашим королем? Он как одержимый жаждет завладеть кристаллами.<P>\nИ, похоже, ради них он готов на все... И все же я не могу его ослушаться.<P>\nИ я сам, и (CAIN)... Этот человек стал нам названым отцом.<P>\nЯ с детства восхищался его смелостью. Я не предам его. Ни за что.
E0005_00_015_a_14	(CECIL)!
E0005_00_015_a_02	Что происходит?<P>\nТы только что вернулся из Мисидии, а теперь тебя отправляют на охоту за каким-то монстром?<P>\nТебе даже отдохнуть не дали.
E0005_00_015_a_03	Все нормально.
E0005_00_015_a_04	(CECIL)... Посмотри мне в глаза.
E0005_00_015_a_05	Мы убили ни в чем не повинных мисидийцев ради кристалла. Это было ужасно.<P>\nНаверное, такова судьба любого темного рыцаря. Скоро я разучусь раскаиваться в своих поступках.
E0005_00_015_a_06	Мы с тобой оба знаем, что этого не случится.
E0005_00_015_a_07	И все равно я не могу ослушаться короля... Я жалкий трус.
E0005_00_015_a_08	(CECIL), которого я знаю, никогда не жаловался на судьбу!<P>\n(CECIL), которого я люблю, он...
E0005_00_015_a_09	Ты отправляешься в Мист завтра утром, да?
E0005_00_015_a_10	Да, но не волнуйся. (CAIN) идет со мной.
E0005_00_015_a_11	Все будет хорошо. Обещаю.
E0005_00_015_a_12	Главное, возвращайся целым и невредимым.
E0005_00_015_a_13	Спасибо, (ROZA)...<P>\nПусть мы и не можем быть по-настоящему вместе... Ведь я темный рыцарь...
E0006_00_005_a_01	Ну что, готов к настоящему бою?
E0006_00_005_a_02	Всегда готов.
E0006_00_005_a_03	Тогда я за тобой.
E0033_00_005_a_01	Сэр (CECIL)!
E0033_00_005_a_02	С возвращением.
E0033_00_005_a_03	Байган... Неужто и вы...
E0033_00_005_a_04	Что-то не так?
E0033_00_005_a_05	Вы тоже служите Голбезу?
E0033_00_005_a_06	Ни за что! Я капитан королевской стражи и служу только Барону.
E0033_00_005_a_07	Где (CID)? Я слышал, он в заключении.
E0033_00_005_a_08	Я и сам его искал, но на нас напали. Все, кроме меня, были убиты...
E0033_00_005_a_09	Вот как... Тогда присоединяйтесь к нам.
E0033_00_005_a_10	Это честь для меня.
E0033_00_005_a_11	Байган, капитан королевской стражи, присоединяется к отряду.
E0033_00_005_a_12	Что такое?
E0033_00_005_a_13	Что-то не так.
E0033_00_005_a_14	Да. Я чую опасность.
E0033_00_005_a_15	Какую?! Где-то здесь... чудовище?
E0033_00_005_a_16	Да хватит уже.
E0033_00_005_a_17	Не хочу вас обидеть, но актер из вас так себе.
E0033_00_005_a_18	Байган! Неужто и вы предали Барон?!
E0033_00_005_a_19	Барон покорен воле Голбеза. Кроме того, Голбез подарил мне удивительную силу. Смотрите!
E0033_01_005_a_01	Ха! Раз плюнуть!
E0033_01_005_a_02	Никогда не думал, что Байган может предать страну...
E0034_00_008_a_01	(CECIL)! Ты вернулся! Рад видеть тебя в добром здравии.
E0034_00_008_a_02	Благодарю.
E0034_00_008_a_03	Вижу, ты стал паладином. Паладины нам не нужны: темные рыцари для нас куда полезнее.
E0034_00_008_a_04	Ваше величество?
E0034_00_008_a_05	Кто-кто? А, ты про того старого дурака, который отказался отдавать королевство?<P>\nХа-ха-ха! Должен сказать, мне понравилось его изображать!
E0034_00_008_a_06	Что ты сделал с нашим королем?!
E0034_00_008_a_07	Скоро вы с ним встретитесь. Ах да, если встретишь в нижних мирах Скармильоне, передавай привет.<P>\nЭтот слабак не заслуживает титула повелителя стихий. Мы, остальные, куда сильнее него.
E0034_00_008_a_08	Так значит, ты...
E0034_00_008_a_09	Перед тобой повелитель Воды Каньяццо!
E0034_00_008_b_01	Вода собирается в мощные потоки!
E0034_00_008_b_02	Защитная поза!
E0034_00_008_b_03	Защитный барьер пробит молнией!
E0034_01_008_a_01	Ах ты подлый самозванец!
E0034_01_008_a_02	Я тебе задам! Нечего было запирать меня в этом свинарнике!<P>\nХм?..
E0034_01_008_a_03	(CID)!
E0034_01_008_a_04	(CECIL)? Ты жив! А я уж боялся!
E0034_01_008_a_05	Простите, что заставил вас беспокоиться...
E0034_01_008_a_06	Но где (ROZA)?! Она была уверена, что ты жив, и отправилась тебя искать.
E0034_01_008_a_07	Она в плену у Голбеза...
E0034_01_008_a_08	Что?! Как ты мог такое допустить?!<P>\nКстати о Голбезе... Сначала он уничтожает мои корабли, а теперь еще и (ROZA)!
E0034_01_008_a_09	И она все еще в его руках, так что хватит болтать! Веди нас к кораблю!
E0034_01_008_a_10	Это еще что за столетний дед?
E0034_01_008_a_11	От столетнего деда слышу!
E0034_01_008_a_12	Чего? Да я тебя в два раза моложе!
E0034_01_008_a_13	Сейчас не время для перепалок! Знакомьтесь, сэр, это великий мудрец (TELLA).
E0034_01_008_a_14	А это мастер (YANG), старший монах Фабула.<P>\nМеня зовут (POLOM), я начинающий маг из Мисидии.
E0034_01_008_a_15	Ну вот, еще один старикашка...
E0034_01_008_a_16	А этот невоспитанный паршивец — мой брат (PALOM).
E0034_01_008_a_17	Зато ты у нас просто паинька!
E0034_01_008_a_18	Приятно познакомиться.
E0034_01_008_a_19	Приятно видеть воспитанного человека.
E0034_01_008_a_20	(CID), где ваш новый корабль?
E0034_01_008_a_21	Хе-хе...
E0034_01_008_a_22	Он там, где никто даже не подозревает!
E0034_01_008_a_23	Нельзя терять ни минуты! (ROZA) в опасности!
E0034_01_008_a_24	Знаю, знаю! Можешь не кричать, я, в отличие от тебя, не глухой!<P>\nЗа мной!
E0034_02_007_a_01	Ха-ха-ха-ха...<P>\nНа этот раз победа твоя, но это еще не последняя твоя встреча с Каньяццо!<P>\nУвидимся в нижнем мире!
E0034_02_007_a_02	Стены!
E0034_02_007_a_03	Дверь заперта!
E0034_02_007_a_04	И эта тоже!
E0034_02_007_a_05	(PALOM)! (POLOM)!
E0034_02_007_a_06	Похоже, у нас нет выбора.
E0034_02_007_a_07	(CECIL), спасибо за вашу дружбу.
E0034_02_007_a_08	Без глупостей, вы двое!
E0034_02_007_a_09	Мы не позволим вам умереть!
E0034_02_007_a_10	Спасибо за все, чему вы нас научили, мудрый (TELLA).
E0034_02_007_a_11	(POLOM), ты готова?
E0034_02_007_a_12	Да!
E0034_02_007_a_13	Нет!
E0034_02_007_a_14	«Изваяние»!
E0034_02_007_a_15	(PALOM)!
E0034_02_007_a_16	(POLOM)!
E0034_02_007_a_17	Спокойно! Я знаю, как все исправить!<P>\n«Эсуна»!
E0034_02_007_a_18	Заклинание неэффективно: близнецы превратились в камень по своей воле.
E0034_02_007_a_19	Глупые дети! Это я должен был пожертвовать собой, а не вы! Я старик!
E0034_02_007_a_20	Простите меня, друзья...
E0034_02_007_a_21	Я отомщу за вас. Клянусь!
E0034_02_007_a_22	Пришло время расплаты! Вперед, на «Эскападу»!
E0034_02_007_a_23	Я до тебя доберусь...
E0034_02_007_a_24	Тебе конец, Голбез!
E0034_04_006_a_01	Но здесь ничего нет...
E0034_04_006_a_02	Самое надежное место — у всех на виду!
E0034_06_327_a_01	Ты спрятал его здесь?
E0034_06_327_a_02	Поразительно...
E0034_06_327_a_03	Хороша, а? Так, я запускаю двигатели!
E0034_08_323_a_01	Всем боевым постам! Покажем им всю мощь нашей «Эскапады»!
E0034_08_323_a_02	Подождите!
E0034_08_323_a_03	Что это там?
E0034_08_323_a_04	Кажется, белый флаг...
E0034_10_324_a_01	(CAIN)!
E0034_10_324_a_02	Ха! Так значит, ты еще жив.
E0034_10_324_a_03	(CAIN)! Ах ты мерзкий червяк!
E0034_10_324_a_04	(ROZA) в безопасности?
E0034_10_324_a_05	Если хочешь ее вернуть, принеси мне кристалл Земли.
E0034_10_324_a_06	Что ты сказал?!
E0034_10_324_a_07	Бесчестный пес!
E0034_10_324_a_08	Поговорим, когда кристалл будет у тебя.<P>\nЕсли (ROZA) хоть сколько-то тебе дорога, советую его добыть.
E0034_10_324_a_09	Ах ты...
E0034_10_324_a_10	(CAIN)! Очнись!
E0034_10_324_a_11	Мне больше нечего тебе сказать.
E0034_12_323_a_01	(CECIL)...
E0034_12_323_a_02	Вот подонок...
E0034_12_323_a_03	(CID), курс на северо-запад... К Трое.
E0044_02_015_a_01	Мы...
E0044_02_015_a_02	В твоих покоях, в Бароне.
E0044_02_015_a_03	Мы покончили с самозванцем, так что беспокоиться больше не о чем.
E0044_02_015_a_04	(CECIL), я должен кое-что тебе сказать...
E0044_02_015_a_05	Что такое?
E0044_02_015_a_06	Это касается оставшихся кристаллов.
E0044_02_015_a_07	Троянский кристалл Земли уже в руках Голбеза. Он заполучил все кристаллы.
E0044_02_015_a_08	Не совсем. Он собрал лишь четыре.
E0044_02_015_a_09	Хочешь сказать, их больше?
E0044_02_015_a_10	Я слышал о других кристаллах в легендах, но это просто сказки!
E0044_02_015_a_11	Неужели...
E0044_02_015_a_12	Нет, это правда. Есть еще и темные кристаллы.
E0044_02_015_a_13	В этом есть логика. Не зря ведь кристаллы нашего мира зовутся светлыми кристаллами.
E0044_02_015_a_14	И где же хранятся темные кристаллы?
E0044_02_015_a_15	Вероятно, в каком-то другом мире?
E0044_02_015_a_16	Именно. Поэтому сейчас у Голбеза только половина кристаллов.
E0044_02_015_a_17	Допустим, мы знаем, что темные кристаллы существуют. Но где их искать?
E0044_02_015_a_18	Голбез знает, где они.
E0044_02_015_a_19	Тогда нельзя терять времени! Где же они?
E0044_02_015_a_20	Эти кристаллы скрыты под поверхностью земли... в подземном мире.
E0044_02_015_a_21	Это невозможно!
E0044_02_015_a_22	Под землей? Ты уверен?
E0044_02_015_a_23	Я подслушивал Голбеза, и это его собственные слова.<P>\nЕще он сказал, что если собрать все светлые и темные кристаллы, то откроется путь на луну.
E0044_02_015_a_24	Путь на луну?
E0044_02_015_a_25	Я точно не знаю, что это такое, но этот ключ поможет нам добраться до цели.<P>\nВот, возьми.
E0044_02_015_a_26	Вы получили магматический камень.
E0044_02_015_a_27	Это... ключ?
E0044_02_015_a_28	Если найти... правильное место, он откроет путь в подземный мир.
E0044_02_015_a_29	Но где это место?
E0044_02_015_a_30	Да, где его искать?
E0044_02_015_a_31	Если бы я только знал...
E0044_02_015_a_32	Ничего страшного! Будем летать по всему миру на «Эскападе», пока не найдем.
E0044_02_015_a_33	Но мы потеряли корабль у башни Зот!
E0044_02_015_a_34	Пха! Я оборудовал свою красавицу автопилотом. Она наверняка уже вернулась!
E0044_02_015_a_35	Итак, у нас есть план.
E0044_02_015_a_36	(CID)! Вот что бы мы без вас делали?
E0044_02_015_a_37	Хе-хе!<P>\nОтправляемся завтра утром. Советую как следует выспаться перед путешествием в подземный мир!
E0044_02_015_a_38	Все равно не понимаю... Почему Голбез не убил меня там, в башне?
E0044_02_015_a_39	Что, (CECIL)?
E0044_02_015_a_40	Да так, задумался вслух. Нам всем надо отдохнуть.
E0044_03_015_a_41	Выступаем!
E0055_00_004_a_01	Привет, (CECIL). Босс велел установить на «Эскападу» крюк. Мы быстро.
E0055_01_004_a_01	Готово! Теперь «Эскапада» сможет переносить автолет.
E0055_01_004_a_02	Чтобы поднять или опустить автолет, зависните над ним в воздухе и нажмите «Подтвердить».
E0055_01_004_a_02_2	Чтобы поднять или опустить автолет, зависните над ним в воздухе и коснитесь восклицательного знака.
E0055_01_004_a_03	Теперь вы сможете добраться куда угодно, даже в пещеру Эблана, что ведет в Вавилонскую башню.
E0055_01_004_a_04	Чтобы подняться на борт автолета, опустите его на мелководье.
E0055_01_004_a_05	Я должен кое-что вам сказать. Ваш начальник (CID)...
E0055_01_004_a_06	Невыносимая личность. О да. Его бы воля, он бы до самой смерти работал.
E0055_01_004_a_07	Вряд ли кто-то способен вывести его из строя!
E0055_01_004_a_08	Нам пора возвращаться к работе. Удачи вам!
E0137_00_021_a_01	(CECIL)...
E0137_00_021_a_02	Ваше величество?!
E0137_00_021_a_03	Отправляйся в Междумирье и возвращайся ко мне. Возможно, тогда я смогу тебе помочь.
E0137_00_021_a_04	Да, ваше величество.
E0108_00_021_a_01	С возвращением.
E0108_00_021_a_02	Ваше величество...
E0108_00_021_a_03	Не нужно меня жалеть. Да, я погиб, но я обрел вечное могущество.<P>\nПризывательница, что сопровождает тебя, сможет в любой момент получить мою помощь.<P>\nНужно лишь сказать слово, и мой меч станет твоим.<P>\nОднако сначала ты должен заслужить мое уважение, доказав свою силу и смелость. Сразимся!
E0108_00_021_b_01	Сквозь тело Одина проходит молния!
E0108_01_021_a_01	Ты стал силен.<P>\nПримени эту силу для защиты Барона и всего мира.<P>\nА я буду сражаться бок о бок с тобой в обличье Одина.
E0108_01_021_a_02	Спасибо, ваше величество!
E0108_01_021_a_03	(RYDIA) выучила умение «Один».
E0135_01_022_a_01	Свинка!<P>\n?!<P>\nОй!
E0135_01_022_a_02	Это было «Мини». Прошу прощения!
E0136_01_020_a_01	Путь преграждает невидимая сила.
N101_C02_004_07_01	Проход в башню закрыт.
N101_C02_004_03_01	Все в порядке, сэр.
N101_C02_004_03_02	Даже не верится, что нашим королем притворялось какое-то чудовище...
N101_C02_004_04_01	В последнее время замок окружен зловещей атмосферой.
N101_C02_004_04_02	Мы проявили недостаточную бдительность.
N101_C02_004_01_01	Вы выступаете рано утром. Постарайтесь выспаться, сэр.
N101_C02_004_02_01	Уже темнеет, сэр. Пожалуйста, оставайтесь в замке.
N101_C02_004_01_02	Король запретил вам входить в замок, пока взрывное кольцо не будет доставлено в деревню Мист.
N101_C02_004_01_03	Сейчас же уходите! Вам запрещено здесь находиться!
N105_C01_004_06_01	(CID) нигде не проходил? Он приказал нам провести обслуживание кораблей, а потом куда-то исчез.<P>\nМне кажется, его что-то гнетет.
N105_C01_004_06_02	Босс! Вы живы!
N105_C01_004_06_03	Наверное, босс, как всегда, ужасно занят!
N105_C01_004_05_01	Сегодня опять всю ночь работать! Я так устал...<P>\n...Ой! Только не говорите боссу, что я жаловался.
N105_C01_004_05_02	Босс?! Это вы?! Что вы здесь делаете? Я... уже работаю!
N105_C01_004_05_03	Я сильно вырос как специалист. Пожалуй, я вполне готов заменить нашего босса.<P>\nТ-только не говорите ему, что я это сказал!
N101_C02_005_01_01	Говорят, вам удалось захватить мисидийский кристалл.
N101_C02_005_01_02	В армии Голбеза были одни чудовища. Ни одного человеческого лица.
N101_C02_005_02_01	Я на посту! Не мешайте!
N101_C02_005_02_02	Печальная судьба постигла нашего короля...
N101_C02_005_03_01	Вы можете свободно пользоваться всем, что хранится в сокровищнице.<P>\nЧтобы открыть дверь, нажмите на переключатель.
N101_C02_005_03_02	Откуда-то снизу доносится голос усопшего короля. Может, в замке... поселилось привидение?
N101_C02_006_04_01	Его величество в последнее время сам не свой.
N101_C02_006_04_02	Пусть королем станет сэр (CECIL)!
N101_C02_006_03_01	Вы как хотите, а я доверяю нашему королю.
N101_C02_006_03_02	Мы должны отомстить за короля!
N101_C02_006_05_01	Долина Туманов лежит к северо-западу от Барона.
N101_C02_006_05_02	Мы, драгуны, честью клянемся защищать замок.
N101_C02_006_06_01	Теперь, когда вы и наш командир (CAIN) объединили силы, вам никто не страшен.
N101_C02_006_06_02	Я не сумел защитить короля. Что скажет командир (CAIN)...
P002_C00_006_07_01	Увидимся утром.
N003_C01_006_01_01	В последнее время про короля ходят нехорошие слухи.
N003_C01_006_01_02	Мы готовы отдать за Барон жизнь, сэр.
N003_C01_006_02_01	Если ценишь свою жизнь, король и страна должны быть для тебя превыше всего.
N003_C01_006_02_02	Я должен был попытаться остановить короля...
N003_C01_007_01_01	Король вами недоволен и не примет вас, пока взрывное кольцо не будет доставлено в деревню Мист.
N003_C01_008_01_01	Больше никогда чудовище не осквернит этот трон.
N118_C01_022_02_01	Мы усердно разрабатываем новые боевые заклинания.
N118_C01_022_02_02	Как можно было не заметить, что на троне сидит чудовище? Мне еще многому нужно научиться...
N118_C01_022_03_01	Простые заклинания вроде «Искры» или «Метели» слабоваты против многочисленных врагов.<P>\nНо, говорят, есть и более могущественные заклинания...
N118_C01_022_03_02	Выходит, заклинание «Метеор» все же существует!
N118_C01_022_01_01	«Сон»!<P>\nХи-хи! Сладких снов!<P>\nА? Что? Ты не засыпаешь?<P>\nХм, и что не так?
N117_C01_023_02_01	Король прямо-таки пышет энергией. Это не очень на него похоже.
N117_C01_023_02_02	Мы поддержим солдат белой магией.
N117_C01_023_03_01	Сейчас я изучаю базовую белую магию. Всего известно четыре уровня исцеляющего заклинания.
N117_C01_023_03_02	Просто не верится, что нашего короля изображало чудовище...
N117_C01_023_01_01	(ROZA) стала белым магом ради тебя, (CECIL). Чтобы помогать тебе.<P>\nТы уж постарайся ее лишний раз не нервировать.
N117_C01_023_01_02	Я молюсь за упокоение нашего короля.
N101_C02_011_01_01	Мы заперли мисидийских магов, которые пытались дать нам отпор. Они здесь, за решеткой.
N101_C02_011_01_02	Надеюсь, нам больше никогда не придется никого здесь запирать.
N118_C01_011_02_01	Ты! Тебе это даром не пройдет, слышишь?!
N117_C01_011_03_01	Я не жду пощады, но прошу тебя, верни кристалл в Мисидию.
N118_C01_011_04_01	Глупцы! Вы ничего не понимаете! Этот кристалл — не просто какой-то старый самоцвет!
N101_C02_012_01_01	А-а-а-а-а! У меня рука сломана!
N101_C02_012_01_02	Капитан?! Я вас не узнал!
N101_C02_012_02_01	Капитан...
N101_C02_012_02_02	Рад вас видеть, капитан!
N101_C02_012_03_01	Будем есть, смеяться и постараемся забыть о Мисидии.
N101_C02_012_03_02	Вы единственный, кто достоин трона!
N101_C02_012_05_01	Просто не верится, что мы такое совершили.
N101_C02_012_05_02	Голбез стал командиром Красных Крыльев!
N101_C02_012_04_01	Вот и все, конец славе Красных Крыльев...
N101_C02_012_04_02	Жаль, что у нас нет воздушных кораблей!
P013_C00_015_02_01	Доброй ночи.
N101_C02_016_01_01	За этой стеной хранятся священные сокровища Барона, но проход в этот зал запрещен.
E0006_02_352_a_01	Итак, темный рыцарь
E0006_02_352_a_02	(CECIL) потерял звание
E0006_02_352_a_03	командира Красных
E0006_02_352_a_04	Крыльев. Теперь он
E0006_02_352_a_05	и капитан драгунов (CAIN)
E0006_02_352_a_06	направляются в долину Тумана
E0006_02_352_a_07	и деревню Мист.
E0006_02_352_a_08	
E0006_02_352_a_09	С изобретением воздушного корабля
E0006_02_352_a_10	Барон наконец-то достиг желанного
E0006_02_352_a_11	могущества, но стал милитаристским.
E0006_02_352_a_12	Красные Крылья
E0006_02_352_a_13	сделали Барон непобедимым.
E0006_02_352_a_14	
E0006_02_352_a_15	Мир заполняют полчища чудовищ,
E0006_02_352_a_16	но король Барона занят
E0006_02_352_a_17	лишь сбором кристаллов.
E0006_02_352_a_18	
E0006_02_352_a_19	
E0006_02_352_a_20	Какова его цель?
E0006_02_352_a_21	Ведь кристаллы способны
E0006_02_352_a_22	лишь безмолвно сиять...
E0032_00_025_a_01	(YANG)!
E0032_00_025_a_02	Мы знакомы?
E0032_00_025_a_03	Это я, (CECIL)!
E0032_00_025_a_04	(CECIL)... вероломный рыцарь из Барона! Взять его!
E0032_00_025_a_05	Есть, сэр!
E0032_01_025_a_01	(YANG)! Что ты делаешь?!
E0032_01_025_a_02	Твое предательство не останется безнаказанным!
E0032_01_025_b_01	(YANG)!
E0032_01_025_b_02	Умри!
E0032_01_025_b_03	Это же я!
E0032_01_025_b_04	Кийя!
E0032_01_025_b_05	Ох-х...
E0032_02_025_a_01	(CECIL)! Что случилось? Я ничего не помню с момента нападения Левиафана...
E0032_02_025_a_02	Похоже, ты потерял память и оказался в Бароне.
E0032_02_025_a_03	Приношу глубочайшие извинения.
E0032_02_025_a_04	Где (RYDIA) и (GILBART)?
